"unique_record_id","title","authors","year","doi_or_identifier","source_occurrence_count","workstream","candidate_gap_affected","methodological_family","likely_load_bearing","current_evidence_depth","full_text_access_status","screening_priority","final_disposition","exclusion_reason","evidence_location","notes"
"P2UT-0218","Best Arm Identification with Fixed Budget: A Large Deviation Perspective","Po-An Wang; Ruo-Chun Tzeng; Alexandre Proutiere","2023","10.52202/075280-0735","1","C","GAP-01;GAP-03","active_sequential_or_controlled_testing","SUPPORTING","DISCOVERY_ONLY","NOT_ASSESSED","PRIORITY_3","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=C0342. Query IDs=PHASE2-SEARCH-0034. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by DEFERRED_RELEVANT_ADJACENT; original broader-review relevance preserved."
"P2UT-0219","On the Complexity of Differentially Private Best-Arm Identification with Fixed Confidence","Achraf Azize; Marc Jourdan; Aymen Al Marjani; Debabrota Basu","2023","10.52202/075280-3116","1","C","GAP-01;GAP-03","active_sequential_or_controlled_testing","SUPPORTING","DISCOVERY_ONLY","NOT_ASSESSED","PRIORITY_3","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=C0326. Query IDs=PHASE2-SEARCH-0034. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by DEFERRED_RELEVANT_ADJACENT; original broader-review relevance preserved."
"P2UT-0220","Fixed Confidence Best Arm Identification in the Bayesian Setting","Kyoungseok Jang; Junpei Komiyama; Kazutoshi Yamazaki","2024","10.52202/079017-0566","1","C","GAP-01;GAP-03","active_sequential_or_controlled_testing","SUPPORTING","DISCOVERY_ONLY","NOT_ASSESSED","PRIORITY_3","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=C0328. Query IDs=PHASE2-SEARCH-0034. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by DEFERRED_RELEVANT_ADJACENT; original broader-review relevance preserved."
"P2UT-0221","Robust Hypothesis Testing With Squared Hellinger Distance","Gökhan Gül; Abdelhak M. Zoubir","2014","10.5281/zenodo.54502","1","C","GAP-01;GAP-03","robust_composite_testing","LOAD_BEARING","FULL_TEXT_INSPECTED","INSPECTED:open_access","PRIORITY_1","FULL_TEXT_INCLUDED","NA","Official EURASIP PDF: Section 2.1 equations (1)-(6); Sections 2.2-3 LFD construction and reduction; Section 4 equations (23)-(36) overlap boundary; Figure 1 and Section 5 no-test region; Section 6 conclusion.","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=C0652. Query IDs=PHASE2-SEARCH-0068. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 closure: exact finite-sample minimax Hellinger-ball construction and exact overlap obstruction; not a replicate-count or tracer-design converse. Corpus integration completed. Final corpus ID=P0071."
"P2UT-0222","Marginal Likelihood-based One-sided LR Test for Testing Higher Order Autocorrelation in Presence of Nuisance Parameters-A Distance Based Approach","Rumana Rois; Tapati Basak; Ajit Kumar Majumder","2012","10.5539/ijsp.v1n2p69","1","C","GAP-01;GAP-03","fixed_sample_nuisance_parameter_testing","POTENTIALLY_LOAD_BEARING","FULL_TEXT_INSPECTED","INSPECTED:open_access","PRIORITY_2","FULL_TEXT_EXCLUDED","Full text confirms asymptotic calibration and simulation-only power evidence in a narrow autocorrelation model.","Official CCSE text: Section 2 equations (2.1)-(2.3); Section 3.1 asymptotic normality; equations (3.2.4) and (3.3.1) asymptotic chi-square/mixture laws; Section 5 Monte Carlo; Section 7 conclusion.","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=C0492. Query IDs=PHASE2-SEARCH-0064. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 closure: not a foundational nonasymptotic composite test; may support only application-specific nuisance-handling context."
"P2UT-0223","Sequential Design of Experiments to Estimate a Probability of Failure.","Ling Li","","10.70675/d357cfdbzb42ez4339z96cbza4279c846cce","1","C","GAP-01;GAP-03","active_sequential_or_controlled_testing","SUPPORTING","DISCOVERY_ONLY","NOT_ASSESSED","PRIORITY_3","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=C0189. Query IDs=PHASE2-SEARCH-0028. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by DEFERRED_RELEVANT_ADJACENT; original broader-review relevance preserved."
"P2UT-0224","FluxPyt software lead","NR","NR","10.7717/peerj.4716","1","E","none","scientific_software_or_workflow","SUPPORTING","DISCOVERY_ONLY","NOT_ASSESSED","PRIORITY_3","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=E-D0094. Query IDs=PHASE2-SEARCH-0074. No stable corpus paper ID assigned at triage. Existing software corpus ID(s)=S0014. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by DEFERRED_RELEVANT_SUPPORTING; original broader-review relevance preserved."
"P2UT-0225","Robust Designs for Model Discrimination and Prediction of a Threshold Probability","Rui Hu","2016","10.7939/r34b2xg2q","1","C","GAP-01","experimental_design_for_model_discrimination","SUPPORTING","DISCOVERY_ONLY","NOT_ASSESSED","PRIORITY_3","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=C0060. Query IDs=PHASE2-SEARCH-0023. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by DEFERRED_RELEVANT_ADJACENT; original broader-review relevance preserved."
"P2UT-0226","Parameter identifiability and model selection for partial differential equation models of cell invasion","Yue Liu; Kevin Suh; Philip K. Maini; Daniel J. Cohen; Ruth E. Baker","2023","arxiv:2309.01476","1","B","GAP-01","metabolic_model_validation_or_discrimination","SUPPORTING","DISCOVERY_ONLY","NOT_ASSESSED","PRIORITY_3","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=B-AUDIT-000174. Query IDs=PHASE2-SEARCH-0110. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by DEFERRED_RELEVANT_SUPPORTING; original broader-review relevance preserved."
"P2UT-0227","fumiomatsuda/mfapy","fumiomatsuda","2018","mdewoljlcg9zaxrvcnkxmzcymty0mze=","1","E","none","domain_context_or_application","PERIPHERAL","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PRIORITY_4","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=E-D0074. Query IDs=PHASE2-SEARCH-0055. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by OUT_OF_SCOPE_FOR_PHASE2A1; original broader-review relevance preserved."
"P2UT-0228","maranasgroup/SteadyState-MFA","maranasgroup","2018","mdewoljlcg9zaxrvcnkxntaxnte5nzy=","1","E","none","domain_context_or_application","PERIPHERAL","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PRIORITY_4","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=E-D0075. Query IDs=PHASE2-SEARCH-0055. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by OUT_OF_SCOPE_FOR_PHASE2A1; original broader-review relevance preserved."
"P2UT-0229","maranasgroup/Nonstationary-MFA","maranasgroup","2018","mdewoljlcg9zaxrvcnkxntaymdc0mzk=","1","E","none","domain_context_or_application","PERIPHERAL","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PRIORITY_4","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=E-D0078. Query IDs=PHASE2-SEARCH-0055. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by OUT_OF_SCOPE_FOR_PHASE2A1; original broader-review relevance preserved."
"P2UT-0230","WUflux software lead","NR","NR","nr","1","E","none","scientific_software_or_workflow","SUPPORTING","DISCOVERY_ONLY","NOT_ASSESSED","PRIORITY_3","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=E-D0096. Query IDs=PHASE2-SEARCH-0074. No stable corpus paper ID assigned at triage. Existing software corpus ID(s)=S0016. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by DEFERRED_RELEVANT_SUPPORTING; original broader-review relevance preserved."
"P2UT-0231","Metabolic modelling and 13C flux analysis application to biotechnologically important yeasts and a fungus","Paula Jouhten","2009","openalex:w2560656643","1","B","GAP-01","metabolic_model_or_mechanism_analysis","SUPPORTING","DISCOVERY_ONLY","NOT_ASSESSED","PRIORITY_3","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","","Prospective Phase 2A.1 paper-level triage; no new search performed. Occurrences=ROOT-D0060. Query IDs=PHASE2-SEARCH-0013. No stable corpus paper ID assigned at triage. Grouping used canonical DOI/identifier first. Exact normalized-title fallback required author overlap, or a missing identifier plus a long title and compatible year. Phase 2A.1 final triage: excluded from the bounded foundational repair after title/abstract/citation-context assessment; this record cannot support an absence or novelty conclusion. Phase 2A.1 scoped-repair correction (2026-07-31): automatic FALSE_POSITIVE closure superseded by DEFERRED_RELEVANT_SUPPORTING; original broader-review relevance preserved."
