"unique_record_id","title","authors","year","doi_or_identifier","source_occurrence_ids","source_occurrence_count","original_phase2_screening_state","original_phase2_evidence_level","phase2a1_scoped_disposition","broader_review_relevance","disposition_reason","eligible_for_later_synthesis","current_evidence_depth","full_text_access_status","likely_load_bearing","methodological_family","candidate_gap_affected","evidence_location","notes"
"P2UT-0215","Minimax Optimal Fixed-Budget Best Arm Identification in Linear Bandits","Junwen Yang; Vincent Tan","2022","10.52202/068431-0890","C0338","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0216","An $\varepsilon$-Best-Arm Identification Algorithm for Fixed-Confidence and Beyond","Marc Jourdan; Rémy Degenne; Emilie Kaufmann","2023","10.52202/075280-0727","C0330","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0217","Fast and Regret Optimal Best Arm Identification: Fundamental Limits and Low-Complexity Algorithms","Qining Zhang; Lei Ying","2023","10.52202/075280-0732","C0341","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","lower_bound_or_complexity_context","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0218","Best Arm Identification with Fixed Budget: A Large Deviation Perspective","Po-An Wang; Ruo-Chun Tzeng; Alexandre Proutiere","2023","10.52202/075280-0735","C0342","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0219","On the Complexity of Differentially Private Best-Arm Identification with Fixed Confidence","Achraf Azize; Marc Jourdan; Aymen Al Marjani; Debabrota Basu","2023","10.52202/075280-3116","C0326","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0220","Fixed Confidence Best Arm Identification in the Bayesian Setting","Kyoungseok Jang; Junpei Komiyama; Kazutoshi Yamazaki","2024","10.52202/079017-0566","C0328","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0222","Marginal Likelihood-based One-sided LR Test for Testing Higher Order Autocorrelation in Presence of Nuisance Parameters-A Distance Based Approach","Rumana Rois; Tapati Basak; Ajit Kumar Majumder","2012","10.5539/ijsp.v1n2p69","C0492","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","FULL_TEXT_EXCLUDED","ASSESSED_AND_EXCLUDED_AT_FULL_TEXT","Full text confirms asymptotic calibration and simulation-only power evidence in a narrow autocorrelation model.","no","FULL_TEXT_INSPECTED","INSPECTED:open_access","POTENTIALLY_LOAD_BEARING","fixed_sample_nuisance_parameter_testing","GAP-01;GAP-03","Official CCSE text: Section 2 equations (2.1)-(2.3); Section 3.1 asymptotic normality; equations (3.2.4) and (3.3.1) asymptotic chi-square/mixture laws; Section 5 Monte Carlo; Section 7 conclusion.","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0223","Sequential Design of Experiments to Estimate a Probability of Failure.","Ling Li","","10.70675/d357cfdbzb42ez4339z96cbza4279c846cce","C0189","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0224","FluxPyt software lead","NR","NR","10.7717/peerj.4716","E-D0094","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","scientific_software_or_workflow","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0225","Robust Designs for Model Discrimination and Prediction of a Threshold Probability","Rui Hu","2016","10.7939/r34b2xg2q","C0060","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0226","Parameter identifiability and model selection for partial differential equation models of cell invasion","Yue Liu; Kevin Suh; Philip K. Maini; Daniel J. Cohen; Ruth E. Baker","2023","arxiv:2309.01476","B-AUDIT-000174","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_validation_or_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0227","fumiomatsuda/mfapy","fumiomatsuda","2018","mdewoljlcg9zaxrvcnkxmzcymty0mze=","E-D0074","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0228","maranasgroup/SteadyState-MFA","maranasgroup","2018","mdewoljlcg9zaxrvcnkxntaxnte5nzy=","E-D0075","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0229","maranasgroup/Nonstationary-MFA","maranasgroup","2018","mdewoljlcg9zaxrvcnkxntaymdc0mzk=","E-D0078","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0230","WUflux software lead","NR","NR","nr","E-D0096","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","scientific_software_or_workflow","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0231","Metabolic modelling and 13C flux analysis application to biotechnologically important yeasts and a fungus","Paula Jouhten","2009","openalex:w2560656643","ROOT-D0060","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_or_mechanism_analysis","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0232","Experimental design principles for isotopically instationary 13C labeling experiments.","Nöh K; Wiechert W","2006","pmid:16598793","A0007;AC0254","2","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","isotope_tracer_or_measurement_design","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0233","Computational tools for isotopically instationary 13C labeling experiments under metabolic steady state conditions.","","2006","pmid:16890470","AC0253","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","isotope_tracer_or_measurement_design","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0234","13CFLUX2--high-performance software suite for (13)C-metabolic flux analysis.","Weitzel M","2013","pmid:23110970","E-D0012","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","scientific_software_or_workflow","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0235","iMS2Flux--a high-throughput processing tool for stable isotope labeled mass spectrometric data used for metabolic flux analysis.","Poskar CH","2012","pmid:23146204","E-D0011","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","scientific_software_or_workflow","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0236","INCA: a computational platform for isotopically non-stationary metabolic flux analysis.","Young JD","2014","pmid:24413674","E-D0006","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","scientific_software_or_workflow","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0237","OpenMebius: an open source software for isotopically nonstationary 13C-based metabolic flux analysis.","Kajihata S","2014","pmid:25006579","E-D0013","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","scientific_software_or_workflow","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0238","A scientific workflow framework for (13)C metabolic flux analysis.","Dalman T","2016","pmid:26721184","E-D0008","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","scientific_software_or_workflow","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0239","FreeFlux: A Python Package for Time-Efficient Isotopically Nonstationary Metabolic Flux Analysis.","Wu C","2023","pmid:37561998","E-D0007","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","scientific_software_or_workflow","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
