"phase2a1_record_id","workstream_families","query_id","search_date","search_source","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","canonical_record_id","deduplication_basis","source_ledger","source_duplicate_group","source_screening_state","screening_state","source_exclusion_reason","exclusion_reason","evidence_depth","full_text_access_status","evidence_location","final_record_id","corpus_action","source_proposed_corpus_record","raw_snapshot","notes"
"A1DEF-0468","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","A Comprehensive Overview on 5G-and-Beyond Networks With UAVs: From Communications to Sensing and Intelligence","Qingqing Wu; Jie Xu; Yong Zeng; Derrick Wing Kwan Ng; Naofal Al‐Dhahir; Robert Schober; A. Lee Swindlehurst","2021","10.1109/jsac.2021.3088681","https://openalex.org/W3167450743","A1-DUP-0748","A1DEF-0468","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0414","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_polyanskiy_forward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0469","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","A perspective on massive random-access","Yury Polyanskiy","2017","10.1109/isit.2017.8006984","https://openalex.org/W2742359230","A1-DUP-0749","A1DEF-0469","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0415","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_polyanskiy_forward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0470","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","Ultra-Reliable and Low-Latency Communications in 5G Downlink: Physical Layer Aspects","Hyoungju Ji; Sunho Park; Jeongho Yeo; Younsun Kim; Juho Lee; Byonghyo Shim","2018","10.1109/mwc.2018.1700294","https://openalex.org/W2796181329","A1-DUP-0750","A1DEF-0470","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0416","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_polyanskiy_forward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0471","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","Covert Communication Over Noisy Channels: A Resolvability Perspective","Matthieu R. Bloch","2016","10.1109/tit.2016.2530089","https://openalex.org/W1897081267","A1-DUP-0751","A1DEF-0471","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0417","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_polyanskiy_forward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0472","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","Wireless Access for Ultra-Reliable Low-Latency Communication: Principles and Building Blocks","Petar Popovski; Jimmy Jessen Nielsen; Čedomir Stefanović; Elisabeth de Carvalho; Erik G. Ström; Kasper Fløe Trillingsgaard; Alexandru-Sabin Bana; Dong Min Kim; Radosław Kotaba; Jihong Park; René Sørensen","2018","10.1109/mnet.2018.1700258","https://openalex.org/W2776794349","A1-DUP-0752","A1DEF-0472","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0418","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_polyanskiy_forward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0473","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","An Adaptive Successive Cancellation List Decoder for Polar Codes with Cyclic Redundancy Check","Bin Li; Hui Shen; David Tse","2012","10.1109/lcomm.2012.111612.121898","https://openalex.org/W1972808865","A1-DUP-0753","A1DEF-0473","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0419","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_polyanskiy_forward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0474","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","A Tutorial on Ultrareliable and Low-Latency Communications in 6G: Integrating Domain Knowledge Into Deep Learning","Changyang She; Chengjian Sun; Zhouyou Gu; Yonghui Li; Chenyang Yang; H. Vincent Poor; Branka Vucetic","2021","10.1109/jproc.2021.3053601","https://openalex.org/W3135089279","A1-DUP-0754","A1DEF-0474","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0420","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_polyanskiy_forward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0475","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","Fundamental Limits of Communication With Low Probability of Detection","Ligong Wang; Gregory W. Wornell; Lizhong Zheng","2016","10.1109/tit.2016.2548471","https://openalex.org/W3104101844","A1-DUP-0755","A1DEF-0475","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0421","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_polyanskiy_forward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0476","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","Achieving the Secrecy Capacity of Wiretap Channels Using Polar Codes","Hessam Mahdavifar; Alexander Vardy","2011","10.1109/tit.2011.2162275","https://openalex.org/W2211831180","A1-DUP-0756","A1DEF-0476","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0422","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_polyanskiy_forward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0477","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","Ultra-Reliable Low Latency Cellular Networks: Use Cases, Challenges and Approaches","He Chen; Rana Abbas; Peng Cheng; Mahyar Shirvanimoghaddam; Wibowo Hardjawana; Wei Bao; Yonghui Li; Branka Vucetic","2018","10.1109/mcom.2018.1701178","https://openalex.org/W2963494103","A1-DUP-0757","A1DEF-0477","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0423","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_polyanskiy_forward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0478","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","A strong converse bound for multiple hypothesis testing, with applications to high-dimensional estimation","Ramji Venkataramanan; Oliver Johnson","2018","10.1214/18-ejs1419","https://openalex.org/W2790620458","A1-DUP-0127","A1AC-0147","SOURCE_LEDGER_GROUP;NORMALIZED_DOI","DEF","A1DEF-DUP-0123","DUPLICATE","DUPLICATE","Duplicate occurrence of a record already dispositioned in this prospective ledger.","Duplicate occurrence of a record already dispositioned in this prospective ledger.","LEVEL_3_DISCOVERY_ONLY","NOT_APPLICABLE","","","DUPLICATE_OF_EXISTING_CORPUS","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_venkataramanan_anchor_openalex.json","Duplicate search occurrence; retained evidence is attached to the first occurrence."
"A1DEF-0479","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","Elements of Information Theory","Thomas M. Cover; Joy A. Thomas","2001","10.1002/0471200611","https://openalex.org/W2099111195","A1-DUP-0357","A1AC-0419","NORMALIZED_DOI","DEF","A1DEF-DUP-0424","FALSE_POSITIVE","DUPLICATE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","CROSS_WORKSTREAM_DUPLICATE_OF=A1AC-0419;MATCH_BASIS=NORMALIZED_DOI;SOURCE_DISPOSITION=FALSE_POSITIVE","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_venkataramanan_backward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0480","D-F","PHASE2A1-SEARCH-0039","2026-07-31","OpenAlex","Compressed sensing","David L. Donoho","2004","https://openalex.org/W2296616510","https://openalex.org/W2296616510","A1-DUP-0758","A1DEF-0480","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0425","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0039_venkataramanan_backward_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
